date,deaths_<=39,deaths_40-49,deaths_50-59,deaths_60-69,deaths_70-79,deaths_80-89,deaths_>=90,vaccinated_pct_<=39,vaccinated_pct_40-49,vaccinated_pct_50-59,vaccinated_pct_60-69,vaccinated_pct_70-79,vaccinated_pct_80-89,vaccinated_pct_>=90,deaths_7d,vaccinated_pct
2020-04-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-04-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-04-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-04-12,0.43,0.29,0.71,1.71,4.43,4.71,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.43,0.00
2020-04-13,0.14,0.14,0.71,0.71,1.57,2.71,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.86,0.00
2020-04-14,0.29,0.00,0.86,0.86,2.00,2.71,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.29,0.00
2020-04-15,0.14,0.00,0.86,0.71,2.14,2.86,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.57,0.00
2020-04-16,0.14,0.00,0.86,0.86,1.86,3.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.57,0.00
2020-04-17,0.14,0.00,1.14,1.00,1.86,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.14,0.00
2020-04-18,0.29,0.00,1.14,1.14,1.86,2.57,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.86,0.00
2020-04-19,0.29,0.00,1.29,2.00,2.29,2.57,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.43,0.00
2020-04-20,0.29,0.14,1.14,2.00,2.29,2.29,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00
2020-04-21,0.14,0.29,0.86,2.00,1.86,2.29,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.29,0.00
2020-04-22,0.29,0.57,1.00,2.00,1.57,1.86,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.86,0.00
2020-04-23,0.29,0.71,0.86,2.14,1.57,1.86,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00
2020-04-24,0.29,0.71,0.71,2.29,2.14,1.86,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.43,0.00
2020-04-25,0.14,0.86,0.43,2.14,2.43,1.71,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,0.00
2020-04-26,0.14,1.00,0.43,1.71,1.86,2.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00
2020-04-27,0.14,1.00,0.43,1.71,2.43,2.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.43,0.00
2020-04-28,0.14,0.86,0.57,1.57,2.71,2.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,0.00
2020-04-29,0.00,0.71,0.43,1.71,3.14,2.57,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.57,0.00
2020-04-30,0.00,0.71,0.43,1.71,3.00,3.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.14,0.00
2020-05-01,0.00,0.71,0.57,1.57,2.71,3.29,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.29,0.00
2020-05-02,0.00,0.71,0.57,1.57,2.29,3.29,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.71,0.00
2020-05-03,0.00,0.57,0.43,1.29,2.29,3.43,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,0.00
2020-05-04,0.00,0.43,0.57,1.00,1.57,3.43,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.29,0.00
2020-05-05,0.14,0.57,0.43,1.14,1.71,3.29,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,0.00
2020-05-06,0.14,0.57,0.57,1.29,1.43,2.57,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00
2020-05-07,0.14,0.57,0.57,1.29,1.57,2.14,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.43,0.00
2020-05-08,0.14,0.57,0.43,1.43,1.86,1.86,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.57,0.00
2020-05-09,0.29,0.71,0.57,1.43,2.29,2.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,0.00
2020-05-10,0.29,0.86,1.00,1.57,2.57,1.86,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29,0.00
2020-05-11,0.43,1.29,0.86,2.29,3.71,2.14,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,0.00
2020-05-12,0.43,1.14,1.43,2.29,4.29,3.43,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00
2020-05-13,0.43,1.29,1.43,3.00,5.14,4.29,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.71,0.00
2020-05-14,0.43,1.29,1.86,3.43,6.00,5.29,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.71,0.00
2020-05-15,0.43,1.71,2.43,3.71,6.29,5.71,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.14,0.00
2020-05-16,0.43,1.71,3.29,3.86,7.00,6.57,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.86,0.00
2020-05-17,0.43,1.71,3.43,4.86,8.29,7.14,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.29,0.00
2020-05-18,0.43,1.43,4.29,5.14,10.14,7.43,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.57,0.00
2020-05-19,0.43,1.57,3.86,5.86,10.43,8.71,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.71,0.00
2020-05-20,0.57,1.57,4.57,5.57,10.71,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00
2020-05-21,0.86,1.86,4.57,6.14,12.00,9.71,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.29,0.00
2020-05-22,0.86,1.86,4.14,6.57,13.14,10.29,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.43,0.00
2020-05-23,0.71,1.71,4.14,7.71,14.00,10.43,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.43,0.00
2020-05-24,0.71,1.71,4.29,8.29,14.00,9.43,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.43,0.00
2020-05-25,0.86,1.71,4.57,9.43,12.29,9.86,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00
2020-05-26,0.86,1.86,5.14,9.57,13.71,9.14,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.86,0.00
2020-05-27,1.29,1.86,4.71,10.43,14.57,8.86,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.29,0.00
2020-05-28,1.71,1.71,5.43,9.71,14.14,10.71,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00
2020-05-29,1.86,1.43,6.43,10.29,14.43,12.14,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.29,0.00
2020-05-30,2.14,1.29,6.86,11.00,15.86,13.57,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.57,0.00
2020-05-31,2.29,1.71,7.86,12.14,18.00,15.86,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00
2020-06-01,2.43,2.29,7.86,12.43,19.71,17.71,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.57,0.00
2020-06-02,2.43,2.29,8.29,14.00,21.86,18.57,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00
2020-06-03,2.00,2.71,9.29,13.71,24.57,20.43,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.71,0.00
2020-06-04,4.14,3.43,15.00,30.86,50.43,46.86,11.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.29,0.00
2020-06-05,4.43,3.86,15.00,31.57,50.86,46.43,12.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.43,0.00
2020-06-06,4.14,4.00,13.86,30.43,48.00,44.29,11.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.43,0.00
2020-06-07,4.43,4.43,14.57,34.29,53.57,48.43,11.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.43,0.00
2020-06-08,4.71,4.57,15.00,36.57,58.57,51.86,13.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.57,0.00
2020-06-09,5.29,5.43,16.43,40.86,62.86,57.57,14.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.14,0.00
2020-06-10,6.14,5.57,19.00,47.43,66.57,62.86,15.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.86,0.00
2020-06-11,3.43,5.14,16.00,35.86,49.14,41.43,10.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.86,0.00
2020-06-12,3.43,4.71,15.14,35.43,47.57,40.14,10.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.86,0.00
2020-06-13,3.43,4.71,15.14,35.43,47.71,40.14,10.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.14,0.00
2020-06-14,3.57,5.86,16.14,35.43,47.71,42.57,11.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.86,0.00
2020-06-15,3.00,6.29,17.14,39.86,48.43,45.00,10.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.43,0.00
2020-06-16,2.86,5.71,18.29,41.43,50.00,46.29,10.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.71,0.00
2020-06-17,2.00,5.43,16.86,40.29,49.71,44.86,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.57,0.00
2020-06-18,2.29,5.71,15.86,39.71,47.29,43.57,10.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.14,0.00
2020-06-19,2.00,5.57,15.57,39.00,47.00,43.57,10.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.86,0.00
2020-06-20,2.00,5.43,15.29,38.14,46.29,43.14,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.29,0.00
2020-06-21,2.43,4.29,15.29,37.71,47.00,41.86,10.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.43,0.00
2020-06-22,2.57,3.43,14.86,35.43,44.86,38.43,12.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.71,0.00
2020-06-23,2.29,3.14,14.86,32.00,41.29,34.14,11.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.29,0.00
2020-06-24,3.00,4.00,14.29,32.86,40.86,33.71,21.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.29,0.00
2020-06-25,2.86,4.00,14.14,32.14,38.71,33.14,22.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.14,0.00
2020-06-26,2.71,4.43,14.86,33.14,40.43,34.29,23.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.29,0.00
2020-06-27,2.71,4.86,16.43,35.71,45.14,39.00,25.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.00,0.00
2020-06-28,2.00,4.14,14.00,31.14,37.00,33.71,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.00,0.00
2020-06-29,2.43,4.14,15.29,30.43,35.14,33.29,24.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.29,0.00
2020-06-30,2.14,4.57,13.57,29.14,33.43,33.29,24.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.43,0.00
2020-07-01,1.57,3.43,12.86,26.86,30.29,31.71,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.71,0.00
2020-07-02,1.57,2.86,12.29,25.43,29.71,29.00,13.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.14,0.00
2020-07-03,1.86,3.00,12.43,25.71,30.29,29.43,12.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.57,0.00
2020-07-04,2.00,2.57,11.86,24.43,27.86,26.14,11.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.57,0.00
2020-07-05,2.43,3.57,14.00,25.57,31.29,28.00,12.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.14,0.00
2020-07-06,2.14,3.86,12.29,23.00,30.71,26.29,10.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.86,0.00
2020-07-07,2.43,3.43,11.71,22.00,29.43,24.86,10.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.29,0.00
2020-07-08,2.14,3.14,11.14,21.71,29.00,22.43,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.43,0.00
2020-07-09,2.29,3.71,11.57,21.00,28.29,21.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.86,0.00
2020-07-10,2.14,3.43,11.14,20.29,26.43,20.71,7.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.43,0.00
2020-07-11,2.00,3.71,10.43,21.29,25.43,20.86,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.71,0.00
2020-07-12,1.43,3.00,9.00,22.57,24.29,21.00,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.57,0.00
2020-07-13,1.43,2.71,8.71,23.29,23.71,20.29,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.86,0.00
2020-07-14,6.71,10.00,27.00,51.43,58.86,51.71,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.71,0.00
2020-07-15,7.00,10.86,28.00,49.57,56.86,52.14,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.43,0.00
2020-07-16,7.00,10.14,26.86,48.57,54.14,52.29,18.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217.71,0.00
2020-07-17,7.57,10.14,27.86,50.86,59.14,55.00,19.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.86,0.00
2020-07-18,7.57,10.00,28.14,49.71,60.14,55.00,19.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.71,0.00
2020-07-19,7.43,9.71,27.14,46.57,59.00,51.57,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.43,0.00
2020-07-20,7.00,10.00,27.71,45.43,59.29,52.57,19.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.14,0.00
2020-07-21,1.86,2.71,8.71,16.57,22.29,20.57,8.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00
2020-07-22,2.00,2.00,8.43,17.29,23.43,20.43,8.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.14,0.00
2020-07-23,1.86,2.14,8.00,18.43,25.00,22.57,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00
2020-07-24,1.43,2.57,7.57,16.57,21.57,20.57,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.14,0.00
2020-07-25,1.57,2.71,7.71,17.29,21.14,20.71,9.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.43,0.00
2020-07-26,1.86,3.00,7.29,17.43,19.43,20.57,9.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.43,0.00
2020-07-27,2.29,2.43,7.57,17.43,18.29,21.14,7.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,0.00
2020-07-28,2.00,2.71,8.43,17.71,18.00,20.43,8.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.57,0.00
2020-07-29,1.86,3.00,8.71,15.86,17.86,18.86,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.29,0.00
2020-07-30,1.57,3.14,9.14,15.00,17.43,17.71,6.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.86,0.00
2020-07-31,1.29,2.86,9.14,16.29,19.71,17.71,7.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.29,0.00
2020-08-01,1.43,2.86,9.29,15.43,19.14,16.71,7.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.14,0.00
2020-08-02,1.29,2.29,9.43,15.86,20.00,17.57,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.43,0.00
2020-08-03,1.29,2.57,8.14,15.43,21.00,17.00,7.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.14,0.00
2020-08-04,1.43,2.00,7.57,14.29,22.71,16.57,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.57,0.00
2020-08-05,1.14,1.57,6.43,14.00,22.71,16.29,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.29,0.00
2020-08-06,1.29,1.43,6.43,14.14,22.00,15.86,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,0.00
2020-08-07,1.43,1.29,6.00,12.43,19.43,14.71,6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.71,0.00
2020-08-08,1.14,1.14,5.71,13.29,19.57,14.86,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.86,0.00
2020-08-09,1.14,1.29,5.29,12.86,18.43,14.29,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,0.00
2020-08-10,1.14,0.86,5.86,13.43,17.86,13.71,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.57,0.00
2020-08-11,1.14,1.43,5.29,13.71,15.43,12.43,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.57,0.00
2020-08-12,1.43,1.57,6.43,13.14,13.86,13.14,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.86,0.00
2020-08-13,1.43,1.86,5.57,12.14,14.86,12.43,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.57,0.00
2020-08-14,1.57,1.71,6.14,11.57,15.00,12.43,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.43,0.00
2020-08-15,1.57,1.57,6.00,11.00,15.57,11.57,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.57,0.00
2020-08-16,1.86,1.86,6.14,10.71,15.71,11.71,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.29,0.00
2020-08-17,1.57,2.14,5.57,10.57,16.14,12.00,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.14,0.00
2020-08-18,1.29,1.86,5.71,11.00,16.43,12.86,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.71,0.00
2020-08-19,1.00,2.14,5.29,12.14,16.86,12.43,6.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.71,0.00
2020-08-20,1.00,1.86,6.00,11.86,17.00,12.86,6.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.14,0.00
2020-08-21,0.71,2.71,6.00,12.71,16.57,13.14,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.57,0.00
2020-08-22,1.00,2.86,6.00,12.71,15.57,14.86,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.86,0.00
2020-08-23,0.71,2.57,6.29,12.57,15.29,14.71,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.86,0.00
2020-08-24,0.71,2.29,5.86,12.00,15.00,15.14,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.29,0.00
2020-08-25,1.43,2.29,5.86,11.71,14.86,16.43,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.43,0.00
2020-08-26,1.71,2.14,5.29,10.86,13.86,16.71,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.57,0.00
2020-08-27,2.00,2.14,4.14,11.86,13.29,16.43,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00
2020-08-28,2.00,1.57,3.14,11.00,13.43,16.00,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.29,0.00
2020-08-29,1.71,1.57,3.00,10.57,13.43,15.71,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.86,0.00
2020-08-30,1.57,1.43,3.00,10.71,13.14,15.71,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.57,0.00
2020-08-31,1.71,2.14,4.00,9.71,12.43,14.57,5.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00
2020-09-01,1.00,2.00,4.86,10.29,13.71,14.00,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.71,0.00
2020-09-02,0.71,2.29,4.71,10.29,15.29,13.43,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.86,0.00
2020-09-03,0.29,2.14,5.29,9.86,14.57,12.57,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.71,0.00
2020-09-04,0.29,2.14,6.00,10.57,15.57,12.29,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.86,0.00
2020-09-05,0.29,2.00,5.86,11.29,16.29,11.14,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.57,0.00
2020-09-06,0.43,2.14,5.43,10.57,16.43,11.43,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.14,0.00
2020-09-07,0.43,1.71,4.29,11.71,17.00,12.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.29,0.00
2020-09-08,0.86,2.00,3.14,11.00,17.86,12.43,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.86,0.00
2020-09-09,1.14,1.57,3.14,10.71,17.14,12.43,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.14,0.00
2020-09-10,1.43,1.71,2.86,11.14,17.43,13.29,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00
2020-09-11,1.57,1.71,2.71,11.14,16.00,15.14,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.57,0.00
2020-09-12,1.57,1.71,2.86,10.29,15.57,15.86,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.14,0.00
2020-09-13,1.43,1.57,2.86,10.00,16.00,15.57,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.86,0.00
2020-09-14,1.14,1.71,3.14,10.14,15.00,16.43,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.57,0.00
2020-09-15,0.86,1.43,3.57,10.14,14.29,15.57,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.86,0.00
2020-09-16,0.86,1.57,3.57,10.29,14.86,15.71,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.29,0.00
2020-09-17,0.86,1.43,4.29,9.00,13.43,15.00,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.14,0.00
2020-09-18,0.71,1.00,3.43,7.29,12.00,12.57,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.71,0.00
2020-09-19,0.86,1.14,3.43,7.29,11.43,12.29,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.14,0.00
2020-09-20,0.86,1.14,3.71,8.00,11.00,12.14,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00
2020-09-21,1.00,1.14,4.29,7.71,15.43,12.00,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.71,0.00
2020-09-22,1.00,1.29,4.29,7.00,15.29,12.86,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.86,0.00
2020-09-23,0.86,1.29,4.29,7.71,15.43,13.86,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.14,0.00
2020-09-24,0.86,1.29,4.57,7.71,16.29,14.71,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.71,0.00
2020-09-25,0.86,1.43,4.86,9.71,17.57,17.00,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.14,0.00
2020-09-26,0.71,1.43,5.00,10.14,17.29,17.00,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.71,0.00
2020-09-27,0.71,1.57,4.86,10.00,17.14,16.43,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.57,0.00
2020-09-28,1.00,1.57,4.86,9.00,15.14,13.71,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.43,0.00
2020-09-29,1.29,1.57,4.71,9.14,13.71,13.00,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.57,0.00
2020-09-30,1.29,1.57,5.29,8.29,13.14,11.71,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.86,0.00
2020-10-01,1.14,1.43,4.71,9.29,13.43,12.43,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.29,0.00
2020-10-02,1.43,1.71,5.14,8.57,14.14,11.86,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.43,0.00
2020-10-03,1.57,1.71,5.00,8.43,15.14,11.57,5.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.29,0.00
2020-10-04,1.71,1.71,5.00,8.57,15.14,12.00,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.86,0.00
2020-10-05,1.29,1.57,4.57,10.00,13.00,13.57,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.29,0.00
2020-10-06,1.14,1.29,5.00,10.00,13.43,14.43,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.43,0.00
2020-10-07,1.29,1.14,5.00,10.29,13.14,14.43,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.43,0.00
2020-10-08,1.29,1.43,4.86,9.71,12.86,13.29,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.43,0.00
2020-10-09,1.29,1.29,5.14,10.14,12.43,13.00,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.86,0.00
2020-10-10,1.29,1.29,5.14,9.57,11.71,12.86,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.57,0.00
2020-10-11,1.14,1.43,5.00,9.29,11.86,13.00,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.43,0.00
2020-10-12,1.14,1.43,4.43,6.71,10.14,10.29,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.14,0.00
2020-10-13,0.86,2.29,4.86,8.43,11.86,11.71,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.14,0.00
2020-10-14,0.71,2.29,4.86,9.00,11.43,13.00,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.14,0.00
2020-10-15,1.00,2.14,4.43,9.86,10.57,13.57,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.29,0.00
2020-10-16,1.00,2.14,4.14,9.43,10.14,12.57,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.43,0.00
2020-10-17,1.00,2.14,4.14,9.86,10.00,13.29,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.71,0.00
2020-10-18,1.00,1.86,5.00,9.71,9.86,13.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.43,0.00
2020-10-19,1.00,1.57,5.29,11.86,11.86,15.43,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.14,0.00
